,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Name,100,90,80,70,60,50,40,30,20,10,0,n10,n20,n30,n40,n50,n60,n70,n80,n90,n100
Date,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014
Time,11:42am,11:45am,11:46am,11:47am,11:47am,11:48am,11:49am,11:50am,11:50am,11:51am,11:51am,11:52am,11:52am,11:53am,11:54am,11:55am,11:55am,11:56am,11:57am,11:59am,12:00pm
T_int [ms],244,253,274,286,305,321,339,358,383,410,437,476,513,572,637,705,824,976,1000,1463,1974
750 nm,5.18937E-07,2.90199E-07,0.00000E+00,4.28387E-07,4.73158E-07,1.22405E-06,6.96699E-07,6.61633E-07,0.00000E+00,9.53371E-09,2.51878E-07,7.56008E-08,1.68996E-07,4.89844E-07,3.82703E-08,1.47486E-07,4.59117E-07,1.81627E-07,2.16056E-07,1.12301E-07,5.08887E-08
751 nm,0.00000E+00,5.79095E-08,7.54694E-07,5.56516E-07,0.00000E+00,2.65948E-07,2.41005E-07,7.21597E-07,6.18353E-07,5.08824E-08,2.24732E-07,3.22673E-08,3.98705E-07,1.41211E-07,5.71233E-07,2.71194E-08,1.05408E-07,3.98841E-07,2.09988E-07,3.00192E-07,2.08635E-07
752 nm,2.33448E-07,1.14130E-06,3.91089E-07,0.00000E+00,4.95940E-07,2.20693E-07,2.48332E-07,3.08738E-07,1.03399E-06,7.78384E-07,8.53112E-08,8.23885E-07,1.85582E-07,2.64283E-07,0.00000E+00,2.05225E-07,2.73300E-07,5.30154E-08,5.02854E-07,2.48200E-07,3.09228E-07
753 nm,4.33491E-07,7.91975E-08,9.62635E-07,6.27950E-07,4.78032E-07,5.05010E-07,0.00000E+00,4.42770E-07,6.58087E-07,3.19733E-07,1.75020E-07,6.47701E-07,5.79102E-07,0.00000E+00,4.74233E-07,3.59377E-07,3.71272E-07,1.67500E-07,9.52787E-08,7.87587E-09,1.54521E-07
754 nm,1.61571E-07,3.09089E-09,1.53214E-07,1.81934E-08,7.81502E-08,0.00000E+00,7.87641E-07,1.72899E-07,2.43071E-08,1.21901E-07,2.82151E-07,6.53761E-07,6.42595E-08,1.01606E-07,7.23531E-08,3.21964E-07,9.01349E-08,3.83443E-08,2.34730E-07,1.09567E-07,5.02078E-08
755 nm,1.50636E-06,1.78050E-07,8.42764E-07,1.09052E-06,6.10328E-07,1.11953E-06,0.00000E+00,1.88905E-07,4.84372E-07,4.09150E-07,8.68499E-08,0.00000E+00,9.72882E-07,4.01283E-07,9.84889E-08,4.64576E-07,4.81831E-09,2.80763E-07,3.68175E-07,2.47335E-07,7.32691E-08
756 nm,0.00000E+00,6.51209E-07,6.69511E-07,5.29719E-07,1.95788E-07,7.57419E-07,3.03726E-07,4.33650E-07,5.14924E-07,2.21121E-07,0.00000E+00,2.14201E-07,3.55047E-07,2.27622E-07,1.44818E-07,9.22821E-08,1.04565E-07,2.59065E-07,2.51301E-07,4.67662E-08,2.95719E-07
757 nm,8.58059E-07,2.88241E-07,3.50824E-07,6.94465E-07,1.95165E-07,5.96466E-07,0.00000E+00,2.83999E-07,6.34211E-07,5.50414E-07,4.11568E-07,9.18574E-08,2.26857E-07,2.76345E-08,2.61027E-07,2.58884E-08,1.78165E-07,0.00000E+00,4.01825E-07,4.61063E-07,2.50217E-07
758 nm,6.35909E-07,2.09230E-07,6.26387E-07,3.31240E-07,0.00000E+00,8.52867E-07,6.98772E-07,1.11664E-07,0.00000E+00,7.16650E-07,9.64937E-08,2.83418E-07,5.52669E-08,1.32265E-07,4.83090E-07,1.73409E-07,4.39527E-08,8.50040E-09,5.08403E-08,7.59508E-08,2.62093E-07
759 nm,2.72019E-07,1.44316E-08,9.18692E-07,1.97751E-06,1.72268E-06,7.82162E-07,1.22917E-06,6.47079E-07,5.25060E-09,0.00000E+00,4.82732E-07,2.18030E-07,5.71292E-09,4.29492E-09,8.95207E-08,1.46032E-07,1.80611E-07,2.19863E-07,2.52277E-07,4.31730E-07,2.20115E-07
760 nm,1.37186E-06,5.83543E-07,5.32324E-07,0.00000E+00,9.12537E-08,3.20341E-07,1.46398E-07,0.00000E+00,0.00000E+00,1.09259E-07,5.50065E-09,1.64593E-07,4.17265E-07,2.66267E-08,1.86918E-07,1.04645E-08,1.53762E-07,2.36191E-07,6.93347E-08,0.00000E+00,1.01941E-07
761 nm,1.02381E-07,7.59642E-08,4.91613E-08,4.57083E-07,7.83080E-07,4.02491E-07,9.73501E-07,3.65077E-07,5.07138E-07,5.34679E-07,5.13141E-08,4.58107E-08,2.53678E-07,3.60336E-07,4.88869E-07,0.00000E+00,3.59305E-07,1.71782E-07,5.58955E-07,6.09145E-08,0.00000E+00
762 nm,6.11574E-07,7.73314E-08,3.11560E-07,8.81592E-07,4.47945E-07,1.13625E-07,1.45493E-07,2.07088E-07,1.11779E-07,7.35479E-07,5.77673E-07,2.90185E-07,9.29622E-09,6.33987E-07,0.00000E+00,5.46081E-07,1.40496E-07,5.63429E-08,1.69181E-07,2.71210E-07,1.15666E-07
763 nm,5.21567E-09,5.07905E-07,8.66072E-07,3.71363E-07,1.39555E-07,9.05511E-09,5.08853E-07,3.63073E-07,7.87687E-07,1.79721E-09,3.44787E-07,8.56585E-09,5.04315E-07,3.97763E-08,5.06046E-07,1.48807E-07,5.22326E-07,1.10585E-07,2.89859E-09,1.12618E-09,9.92182E-08
764 nm,0.00000E+00,2.09533E-07,7.92069E-07,2.16696E-07,3.38558E-07,7.01472E-07,0.00000E+00,4.40014E-07,0.00000E+00,2.97388E-07,8.48311E-07,9.24172E-07,2.19366E-07,6.82590E-07,1.62232E-07,4.83128E-08,2.72996E-08,0.00000E+00,1.57921E-07,1.46474E-07,2.43466E-07
765 nm,5.97654E-07,6.24414E-07,2.21502E-07,1.34542E-07,1.29388E-07,2.72555E-07,0.00000E+00,0.00000E+00,2.45854E-07,4.01332E-07,3.89412E-07,0.00000E+00,3.08816E-07,5.00587E-08,4.99785E-07,1.72225E-07,1.96909E-07,3.34361E-07,9.29018E-08,1.70017E-08,1.18460E-07
766 nm,1.77684E-06,1.50118E-06,0.00000E+00,1.23685E-06,1.32005E-06,4.10260E-07,3.84404E-07,1.03493E-06,2.79463E-07,0.00000E+00,2.87142E-08,1.45868E-07,9.68491E-08,0.00000E+00,0.00000E+00,0.00000E+00,4.05237E-07,1.37020E-07,3.52207E-07,1.37171E-07,1.26167E-07
767 nm,9.04025E-09,1.73148E-07,7.19263E-07,7.74863E-09,5.02668E-07,4.09362E-07,6.46281E-08,1.22377E-07,6.28914E-07,3.20448E-07,8.01791E-07,4.58192E-09,4.26380E-09,8.03974E-07,2.06245E-07,2.17436E-07,5.31718E-08,1.34601E-07,1.53295E-07,8.98106E-08,5.99054E-07
768 nm,1.16117E-07,8.70936E-07,4.98622E-07,1.98824E-07,1.70991E-07,1.74464E-07,1.09043E-07,4.73439E-07,6.50956E-07,2.80266E-07,7.94038E-08,4.17576E-07,6.54812E-09,0.00000E+00,3.73046E-07,2.21577E-07,7.70518E-08,5.09839E-07,2.73624E-07,7.07575E-08,0.00000E+00
769 nm,2.84126E-07,0.00000E+00,0.00000E+00,3.15187E-07,1.01927E-07,6.79843E-07,6.85676E-07,2.08270E-08,4.86982E-08,9.40248E-08,4.64851E-07,5.73371E-07,0.00000E+00,4.71232E-07,4.83441E-07,6.71929E-07,1.58033E-07,2.59964E-07,3.30397E-08,8.62087E-09,2.82822E-07
770 nm,3.03844E-07,3.99583E-07,8.95062E-07,0.00000E+00,5.10668E-07,0.00000E+00,4.74877E-08,5.12423E-07,1.83587E-07,6.89831E-08,3.42737E-07,2.66390E-07,2.47958E-07,2.19411E-07,1.18729E-07,3.98838E-07,0.00000E+00,0.00000E+00,6.49488E-10,8.15726E-08,1.03401E-07
771 nm,5.47988E-07,7.03591E-07,8.18393E-09,7.66303E-09,7.31868E-07,4.84295E-07,6.57709E-07,3.12056E-07,5.82658E-07,5.24600E-09,5.20412E-08,9.22123E-08,3.59058E-09,7.85299E-08,3.83763E-07,4.11281E-07,1.68832E-09,2.97265E-07,2.17045E-09,1.57156E-09,3.15956E-07
772 nm,8.28333E-07,7.12616E-07,7.69393E-07,4.79649E-08,2.82057E-07,6.59303E-07,0.00000E+00,4.30641E-07,1.50018E-07,0.00000E+00,3.41426E-08,3.97624E-07,5.69247E-07,1.07053E-07,3.12603E-07,5.49010E-07,5.58759E-07,1.65175E-07,0.00000E+00,1.31473E-07,1.14982E-07
773 nm,1.15131E-06,5.79827E-07,6.26220E-07,2.01843E-07,2.17768E-07,7.30228E-07,1.52185E-07,1.75234E-07,3.55492E-07,1.89835E-07,4.20922E-07,9.07918E-08,5.12331E-07,4.33810E-07,4.80675E-08,3.43588E-07,5.22652E-08,3.25842E-07,2.41457E-07,1.06987E-07,2.03116E-07
774 nm,1.13523E-07,3.79784E-07,6.17544E-07,2.01000E-08,0.00000E+00,8.00711E-07,2.20702E-07,8.61319E-07,5.77887E-08,4.01295E-07,4.15007E-07,4.08557E-08,3.32292E-07,2.20576E-07,2.16626E-07,0.00000E+00,3.04388E-07,5.27375E-08,1.17861E-07,1.77826E-07,2.92982E-08
775 nm,8.74565E-09,7.31127E-09,2.49198E-07,7.95692E-07,3.73020E-07,3.55021E-07,6.84113E-09,7.06957E-09,4.16505E-07,2.76820E-07,5.39672E-09,2.38938E-07,5.76985E-07,5.18106E-07,2.14719E-07,1.93926E-07,8.30880E-08,1.63517E-07,1.99355E-09,3.42845E-07,2.30735E-07
776 nm,4.01946E-07,1.10876E-06,3.97492E-07,5.24460E-07,6.37171E-07,2.62240E-08,3.38664E-07,1.05790E-07,8.60719E-08,1.00750E-06,1.13867E-08,4.04831E-07,1.87731E-07,3.21696E-08,0.00000E+00,0.00000E+00,2.89528E-07,1.27550E-07,1.39555E-07,0.00000E+00,3.58166E-08
777 nm,5.23670E-08,0.00000E+00,1.26900E-06,3.85813E-08,5.94222E-07,4.75658E-08,3.49891E-07,2.89151E-07,8.03776E-07,0.00000E+00,0.00000E+00,3.89189E-07,1.54704E-07,1.17485E-07,2.86809E-07,1.56994E-08,7.70217E-08,1.58899E-07,0.00000E+00,1.60793E-08,1.23880E-07
778 nm,5.97792E-07,4.65368E-07,3.29261E-07,5.14239E-08,2.17411E-07,6.76777E-07,0.00000E+00,1.42009E-07,1.59825E-07,4.28693E-08,6.21759E-08,7.17931E-08,4.65114E-07,5.01477E-07,4.64258E-07,0.00000E+00,0.00000E+00,7.79973E-09,1.28840E-07,2.91401E-08,8.54240E-09
779 nm,5.71395E-07,9.65157E-09,1.15362E-08,8.20686E-08,7.43478E-09,2.90508E-07,8.94693E-07,6.67963E-09,1.82887E-07,7.77135E-09,2.66543E-07,6.75592E-09,5.89871E-07,3.64017E-07,2.92373E-09,3.32962E-07,3.68414E-07,4.93956E-08,3.49860E-07,1.32878E-09,9.41111E-08
780 nm,1.23627E-08,1.06865E-06,6.15543E-07,5.76986E-08,1.36882E-07,7.62523E-07,1.32802E-07,1.02664E-07,2.43569E-07,4.30576E-07,2.83578E-07,3.86042E-07,2.64523E-07,1.44020E-07,0.00000E+00,6.75366E-07,7.89342E-08,3.35749E-07,1.25079E-07,4.68063E-08,1.15131E-07
